id,text,sentiment,
31246,"bikash rokka lai busy busy vanera k drama gareko rat din ,, k proved garna khojeko yo husband ani wife le hare siva 🤬",Non Abusive,
13268,twinning girl lai flop khuwaune vaya eni kt le,Non Abusive,
23499,dis like garne kun chor hou,Abusive,
15252,rip sarbochha 😡🤬 rip lila rip parchand rip share,Abusive,
18610,kc le pani blackmail garerai tv chalairax ta,Non Abusive,
13915,sub menpower setting kam gaxa sir saram minister mili mato ma hunxa,Non Abusive,
11408,ta chor hos dherai naboles,Abusive,
12250,"aba sere,amrit,laxman ko gaad jalne vayo sujit dai ko lecture sunerw 😄🤪🤣",Non Abusive,
23780,sobit regmi is number one media bikau xa nepal ko,Non Abusive,
21127,adhip jasta mude ra lide we want out,Non Abusive,
31448,fireside jasto lagenw malai tw 💥,Non Abusive,
23366,tori budo mug hasauxa,Abusive,
27248,sala jahile favourism ta nepotism ... money matters.. jun team suru dekhi high performance dethyo tyo nai finale ma xaina!! ra** haru,Abusive,
13343,sala yo bro ko mn ruyeko x,Abusive,
25329,re yar dhiraj sir tapai yasta mula show ma out vayer k hunxa hau thait this show nothing for u k sir,Non Abusive,
27780,we will only support nepali not bhutani,Non Abusive,
14033,bhawan lawar pagal ho,Abusive,
31150,because of gyanedra sahii i came to watch this otherwise i really don't give a shit pandey 🖕,Abusive,
16147,marisake pxi natak garxas toh justice for sabita vandari,Non Abusive,
17231,abho kshitiz pm hune bhaye pachi sakigayoni. shame on nepali citizens!,Abusive,
12208,suyog ji laddu ali thorai khanu hai.🤣🙈,Non Abusive,
25567,you guys(coaches) should stop copying comment from first speaker- specially binita neupane and amit r majhi.,Non Abusive,
16322,lmo jasto jpt vnxas k sakti xa mugi haru,Abusive,
24210,parajuli ko channel unsubscribe hola hai 🙄 fry nepal ma ni boycot parajuli show ra boycot anmol bk movie auna sakxa,Non Abusive,
19013,sab kira ekdam dami tara sorry to say nepali haru ma ali discipline chai navakai ho.,Non Abusive,
26790,valu kam bigare c j vane ni vo kukurni,Abusive,
12831,k namilya namilya jasto couple k hainata guys,Non Abusive,
18949,hawadari surya mula 10 seat hau pratakxya ma,Non Abusive,
22044,kati kshitiz kshitiz vanxa mg jatho balatkari ko name nalikana khako pachdaina ki ho,Abusive,
26741,please change your program title .kohe na vaako jatra...😡,Non Abusive,
23453,hahaha...yestoo ni artist re...xixi....ani yo jo xixi ko support ma bolirako xa...vagawan le garosss tesko xora or xori pani yestai niskiyoss....ani thahah hunxa..baba mum le yo sabai kina garirako vanera,Abusive,
18634,yo kt le kati paisa khako rahexa sodhnu ta rice sir,Non Abusive,
26682,xiya herna nai man lagin english kina bolako hola guest chai ramiro english bolira herna nai man lagin,Abusive,
27408,binit gurung pocket news reporter,Non Abusive,
26658,nepali been laden hoki keho,Abusive,
15601,live singing bhandai lip sync nagaram hajur....,Non Abusive,
23975,yo ketilai kei mental problems x jhai lagyo hai,Abusive,
16146,asko voice sunne bitikai ris uthchha,Non Abusive,
25397,tyo kta navn hai mg jasmine valu prakash ko name tero mukh bt nanikal valu jasmine,Abusive,
26876,hukum lama chor tham chhod,Abusive,
15768,vutro ko kalakar heroine hunuta aanii ranking garna nasakne leee,Non Abusive,
18513,e pakhe army police dvr bhane pachi bhutukkai hunchan kt haru ramrai bho,Non Abusive,
15970,damla chor ko boli band vo,Abusive,
12805,dhoti bolese magni budo,Abusive,
19857,tota ho vai baba lai hospital 6odideu pakara khaun.tesai hamro des internatiol black list ma6a.,Non Abusive,
22395,patrakar jiyu... u want them to be hanged till death or what??.. til jasto kuralai pahad banaucha sale.,Abusive,
31704,gagn ko thoppda maggne gadha,Abusive,
11325,jaba marxu vnerw ham falnilai ta morn dinu parxa,Non Abusive,
12680,.. kun din budi udaulaa ani taha hunxa dhamla ko haha...i'm joking...,Abusive,
20581,kasto heartless children. paap thulo lagxa.,Non Abusive,
22206,hlw guys alle tw nepal lai bechar khanx kya ho bharatko dhoti ko xori hoix 😈,Abusive,
27996,wtf inspiration kasari vayo yo,Abusive,
12216,time waste. auda khatra jasto gareo ta yo mata le ta. yesto mug gafadi.,Abusive,
19452,yesko kiddny kahile failed hunxa hauu,Non Abusive,
17381,safal jee publicity paun safal hunu vo 🤣,Non Abusive,
15088,yo mula k ko patrakr ho k afai answer dine,Abusive,
26136,sala yesto jathi le garera i hate every indian,Abusive,
22384,kasto manche yoo anchor yar too much too much hahaha nepali lai nepali le khutta tancha,Abusive,
13242,megha star ⭐ pradeepkhadka buwan gaire murdabaad,Abusive,
25119,interview line tori k boleko tyo aafu le aafule re k vaneko tyo samman garer hajur vanna sakidaina,Non Abusive,
13326,"democracy finished 123,including nirmal lamichane !",Non Abusive,
23944,asto serious matter lai tiktok ma comedy garera udhum machaka xan ....,Non Abusive,
14665,yo manxe ko bolni tsrika bata nai milyarw boleko x sab plan ho ....,Non Abusive,
23576,yo yuva bhanni manxey pkhey jsto thyo ahila suresh snga hiderw gadi chalaxa dipendra lamachane lai mantrey padh bata kharis gris talai pni public ley chodney wala xaina talai dipendra lamachane wins 🔔🇳🇵🇳🇵,Non Abusive,
27028,yo 12%7company all aatankkari ho aatankkari,Abusive,
26607,shrinkhala out hunuparxa stage ko ni bejat garyo ani elimination ko time ma pani xaina chorograper matrai xa kina rakhya ho k tysto show ko respect nagarni lai,Non Abusive,
18196,yesko face herdai ra voice sundai tyape jasto xa,Abusive,
13228,chi chi kati acting gareko ni suhayana.,Abusive,
15383,"aja bata kantipur,seto party gautam out aba block list ma paris",Non Abusive,
21719,biswas garne layek xaina,Non Abusive,
18118,mahango vera palta paltai afai vera gothalo po vaye xa kangress sher b. deupa.,Abusive,
26896,tero party lot party chor mug 🖕,Abusive,
19952,garu lae ni k dr vanu yll xi,Non Abusive,
20366,aamarbika was the real winner what the hell with this show .aaba dekhi ma yo show herdina matokni,Non Abusive,
12552,ho ho gali garekox yesle ap sabd bolekox,Non Abusive,
26377,anuj team mann pardena,Non Abusive,
23034,sakhap pare cha ni..!🤔,Non Abusive,
31554,aba bata kapurbot herni xaina ra unsubscribe garxu,Non Abusive,
14218,danthe ko nii kaam xain public lai dukha dine bahek,Non Abusive,
14993,chor haru 3 phone free hunu parxa,Abusive,
23680,tero bau sala corona lagnu parxa yo muz kt lie,Abusive,
24127,srimatiko matra galti dekhin maily sirmanko ni galty vayer ho yo sav bko,Non Abusive,
27046,yesto abasta xa hamro des ko up 21b satabdi ma,Non Abusive,
25281,"jun goru ayo pani kanai chireko, time will tell",Non Abusive,
14424,sure we want kulmanghisig comes kulmanghisig we want kulmanghisig comes we are not with sure ronit,Non Abusive,
26054,tuhire marnuni testo xora. bhagawanle safe garun budo manxe,Non Abusive,
11868,gurung kun party ko jholey raixa 😂,Abusive,
16415,sainek sasan lagu garnuparxa 🏃,Non Abusive,
27830,frist sentence nai ghamandi sentence boleko cha nirmal kushwaha le,Non Abusive,
14230,"yesto manche mareko sunne bittikei party garthe,",Abusive,
23644,oiiii muji tesle maryooo ta tyo thiimm jana tesko ghr ma gayerw tesko ama ko face kina public garexass ... sala twlai journalism garna aaunna muji 😠 sala khatey,Abusive,
17764,yo netale shi bolen yo bikekocha mukhma tep laidiu,Non Abusive,
17245,"concept sahi xa, subakamana jatha binit dai 🤝 tara yo babastha xittai collapse hudai xa kinaki yo westerns societies ko lagi gariyeko design ho jun nepali societies ma dictated feel hunxan",Non Abusive,
19117,"sumit, shere, prachande lai bolayesi delta bravo show herinna",Non Abusive,
26622,chiken leg (sanpra) dekhako thuka ganaki herdai ghin lagdi 1 choti or bhane poni no no no chance,Non Abusive,
18080,👔 tie cod! pant lyara nepali language ly samman garna? aammmaammm over bayo.. 😁😆,Non Abusive,
27783,yo rapper haru kina yesto hunxa yar,Non Abusive,
12133,"yo galaxy channal ingo dollar ra india le khole ko ho. aayush ni mcc dalaal ho. report hawa cha. nepal unification gareko ho. kirat dynesty ma nepal dherai thulo thiyo, ra thehi nepal unification ho and not rajya bistar. thukka deshdrohi reporter.",Non Abusive,
27063,nabil bank nai sponser rahecha... can he go against his sponser...,Non Abusive,
11832,"usle khulera ho mah madhesi mul ko ho vanna sakira xaina, prakash ko evey questions complete huna nadidiyi bichamai bolera teo question lai break garidinxa!taki madesh related kura na-aaos vanera.",Non Abusive,
15203,mu g ta ne corona ko symptoms dekhay ko manchay ko interview ta ledainas hola k ray..?😠😡 go learn something from apil tirpati fucking youtuber, Abusive,
17192,yo neta nepali ho ki dess bechuwo ho, Abusive,
19735,"sameeksha , fking unprofessional behavior,,,,vote out haina sidai laat handa hunxa 🤮", Abusive,
15162,nidhi ko dance ho ki k ho romans gare ho,Non Abusive,
18727,phuyal sir hajur eauta profsnial legand jasto mancha lea k quaction ask garya .tho sabi ta aafno wife lie ask garda huntho ta...,Non Abusive,
25521,police yata tira bg rax uta tira manxe marda kasle heros r,Non Abusive,
19406,cry baby ujjwal bastola,Non Abusive,
16763,hahahahahahahaha bikram chor darayo, Abusive,
19568,shas napugi boleko xa tw budo tw,Non Abusive,
11926,4:00 urf hoina aka vnxa hau solti...don aparadhi haru lai po urf vnxa 🙄,Non Abusive,
14152,chi chi kasto kasto lie samsadh banako kasto lie jantana vote garako., Abusive,
14381,yesko question k ho k tait ????,Non Abusive,
13308,aba pyara sud vanne hawama udne jacket compolsory chayo plain ghumeyo vane ham falne,Non Abusive,
14319,kamal eliminate ma out bako herne tholo man xa or i want see lose or fail 😍,Non Abusive,
24403,yahi k t ho kukurni sala sabse fst out garne audio, Abusive,
10423,gold digger kt sag sakidaina, Abusive,
16648,kassam yesto byakti le yesto garyo vanerw suruma dekhinx tarw suruma yo kina type gareko hudaina yo jilla yo bajaar ma yesto thau ko kta lai samatiyo vanerw aru tyo video here paxi thaha vaihalx ni,Non Abusive,
23193,vusan dahaljyu yi purana party haru ko face herda herdai wakka lagisakyo khi naulo kura xaina desh kaha decreasing vaye rakheko xa tehi purana kura haru...so plz bring from new parties like sumit neupane raju kharel etc....,Non Abusive,
17049,vidya devi ta murti vaye halyo ni..so president hoyena king chahinxa..,Non Abusive,
25919,"gafadi pm ko salla kar ghamad, chor ,daka po rayex ab pakh r her x ani vot 👎", Abusive,
22545,koi koi parents testai hunxa k parents bhandaima k k na ho bhnyara sochxna jaile mentally toture . 1% support gerdai kaile kei matlab gerdai tara pachi ayarw kk bhanxa testo thik haina. parents are like god but not all,Non Abusive,
22131,yo sareta rande valu marejawos, Abusive,
23336,kasaam yesle english film herya xaina hindi ki nepali re lol,Non Abusive,
11409,programme ko name jasto dam dekhiyena .... parajuli ko samunne nervous vaye jasto,Non Abusive,
17428,renuka lai bike pachhadi rw kakh ma chipkera baseko suhaune rahechha. dance ma chipline rahechha 😂,Non Abusive,
11697,sitaima payo vane police le aafai khanxanan,Non Abusive,
26361,wtf g-bob chikat alik ramro hunu shik ...sukirti tanara bowlaira rapper hundai na ...this mc destroyed rap industry ...fuck off, Abusive,
17367,sahii ho bt jpt bolx k yrr sab kura nabujii tehii pani silpa g laii jpt bolni ktii haruu t yastai porosa k plzzzzz 😡,Non Abusive,
24082,kepi dahal haaww ho, Abusive,
12651,thuk mero des aago balx ab, Abusive,
26756,dhoti le laune vo tope, Abusive,
14800,aasathyo mula pani super dance re thuk, Abusive,
16399,china le nepal sama transportation ko lagi ramro road or train banaye pani. tax ko paisa sab neta ko khati bharne ho,Non Abusive,
27336,yo sanchita feri pni baccha paune jasto xa chiii, Abusive,
24122,"sanjeev laa fame payara . bacci furkey vayo k... dope artist hara tyo pani universe koo . ghanta pani hoinaa,,, aila sanjeev xaa. arko pani awnxa nee.. and bacci attitude,, aila pani maturity ako xaina k.. baccha nai hoo mula.. moila asto expect garako thaa..sanjeev bata..", Abusive,
14459,aru desh harulea aafno bhasako chrchit garx nepali lai ali laj lagdo rai x hamro nepali lai english boleo bhanea khatra x bhanea sochxn,Non Abusive,
27992,dipesh ko pakethaa dherai mathi udexw kaatinx vai ek din rokw 👍 mug baba aama laai respect xainw bolni tarika xainw yesta mug yama buddha ko arko rup ray fuck vaai 🖕, Abusive,
10020,samira shrestha club house porn star lady (+18) only, Abusive,
22717,tero baau x oe binit oil randiko ko ban sale marn hoi ab t sale khate 🚫👎 no not again 🚫 please yo sale ko hagai vanda padhai dherai ho muli 👎🚫, Abusive,
13236,khub sakish garibko gharma,Non Abusive,
19209,yo gurung nai ghamad mula kasto kura garx, Abusive,
31650,now iam ur fan beautiful lady.and today u spit on that basterd face..hats up .keep it up.and yee vosadi surya rajesh ko gulli yedi yo cmnt herdai xas vani thukka tero jindagi duniya vukdai hidthis ta auta intelligent manxe ko agadi ta gati sukyo ta.., Abusive,
19413,aja damala pano shyal vayecha hehehhe amrit ko power, Abusive,
14487,aja veto mula le 12 bhai kaa 1 jana le ta ramro sita veto khaysseeeyoooo hehe, Abusive,
16556,no m cc go back m c c yo rasata ghati m cc hamilae chhahendina hamro tyo sundar nipal ma chahendina m c c dhayn diyar sunus nita ha rasata ghati garnlai laacha hudina tapai harulae hamilae chahendina m c c,Non Abusive,
10862,lado jasto ground vayera ho nepal le jitya natra india lai jitna 200 barsa kurna parthyoo .. india is world class team and nepal is third class team .... india deserved victory but lack of proper football ground third - forth class garbage nepal won the game ... shame on nepal ... don't worry india u r the true champion 😊, Abusive,
23633,"asto jabo pani news banako, haldar saab le solve garni cases sssp saab le solved garnuvakox.",Non Abusive,
26038,yo harami kt rahexa aba tw patake kt bhaisakyo lajnabhayeko kam gari kha sala kt pokhara bat yeslai india lakhetnu parxa hai frnd ho ✌️, Abusive,
17560,omgg bacha koo k dosh jaba just use ur protection but never throw baby like thiss 😪, Abusive,
13421,ntk pani kati ho milne vaye abisha ra dhiraj ko teem lai yekoi choti out muldaina palai palo out hunu parx asto dnc pani top 6/5 tira hunx tet,Non Abusive,
11223,nepal mbc paisa ma bikeko xa,Non Abusive,
20066,amit adhikari lai ni pm bata out garnu parxa,Non Abusive,
16270,aba yo sabai paisa police ra mantri ko khalti ma jancha. saley police haru janu ni mantri ko bank balance check garna lai., Abusive,
22853,yo background music hatamta yar,Non Abusive,
14335,the way you speak is so rude tharka jasto thad thado nd 5 years sano banaye c k k ho ama khatra vanira xa this is interview not in media,Non Abusive,
12311,kukur haru international justice mage hunx nii kukur jasto neta ho, Abusive,
17904,mchikna temeruu nakhla npal dhkii kam c, Abusive,
18732,ta hawa aaimi jpt nabol., Abusive,
18731,sumit bista jatho raixa ni khatey raixa mg yetro riss garne oh ho, Abusive,
24119,i can make this type of bike very simple this bike parts available in market so simple europe kaile develop vako tha xa ghuuuu haru sap neta haru le begrako des this bike is just sample put in museum nepali sap same ho neta janta dhoti. kai bike chalxa nepal ma dai ko kamlai sulute xa tara ke hudina nepal ma,Non Abusive,
13708,"yo dislike garney chai news24 ko producers haru hunu parxa,,, #back_off!",Non Abusive,
22974,"kamala le open performance garya jasto hunna , compose mah garna. hawa hawa bolyaxa khali.",Non Abusive,
19837,dislike uneducated le gareko hola sayad,Non Abusive,
23420,aan kagi des drohe ho sala, Abusive,
13850,justice for pula shah 🙏 yagmani sir lai dheri dheri danbata sadi arjun lai sath dinu hola yo jasmin ojha rndi lai ta vutlun man x randi rip jasmine ojha justice for pula shah 💕, Abusive,
22759,motte lai kalo masi le daler jel thoka dew, Abusive,
11298,pranesh bk ko lagi arko contastant vaidiyeko vaye pakka winer tara vagawati parera khatam vo yr,Non Abusive,
